height,utc_time,bits,hex_bits,exponent,coefficient,target,bin_target,computational_complexity,hash_rate_tera
400729,2016-03-01 22:30:35,403093919,0x1806b99f,18,06b99f,164898540577033087399552264895286015147022701908103004160,0b1101011100110011111000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,7.022020257554882e+20,1170336.7095924802
400730,2016-03-01 22:37:12,403093919,0x1806b99f,18,06b99f,164898540577033087399552264895286015147022701908103004160,0b1101011100110011111000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,7.022020257554882e+20,1170336.7095924802
400731,2016-03-01 22:44:40,403093919,0x1806b99f,18,06b99f,164898540577033087399552264895286015147022701908103004160,0b1101011100110011111000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,7.022020257554882e+20,1170336.7095924802
400732,2016-03-01 22:47:34,403093919,0x1806b99f,18,06b99f,164898540577033087399552264895286015147022701908103004160,0b1101011100110011111000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,7.022020257554882e+20,1170336.7095924802
400733,2016-03-01 22:50:02,403093919,0x1806b99f,18,06b99f,164898540577033087399552264895286015147022701908103004160,0b1101011100110011111000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,7.022020257554882e+20,1170336.7095924802
400734,2016-03-01 22:58:40,403093919,0x1806b99f,18,06b99f,164898540577033087399552264895286015147022701908103004160,0b1101011100110011111000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,7.022020257554882e+20,1170336.7095924802
400735,2016-03-01 23:23:38,403093919,0x1806b99f,18,06b99f,164898540577033087399552264895286015147022701908103004160,0b1101011100110011111000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,7.022020257554882e+20,1170336.7095924802
400736,2016-03-01 23:24:13,403093919,0x1806b99f,18,06b99f,164898540577033087399552264895286015147022701908103004160,0b1101011100110011111000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,7.022020257554882e+20,1170336.7095924802
400737,2016-03-01 23:33:38,403093919,0x1806b99f,18,06b99f,164898540577033087399552264895286015147022701908103004160,0b1101011100110011111000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,7.022020257554882e+20,1170336.7095924802
400738,2016-03-01 23:35:56,403093919,0x1806b99f,18,06b99f,164898540577033087399552264895286015147022701908103004160,0b1101011100110011111000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,7.022020257554882e+20,1170336.7095924802
400739,2016-03-01 23:38:17,403093919,0x1806b99f,18,06b99f,164898540577033087399552264895286015147022701908103004160,0b1101011100110011111000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,7.022020257554882e+20,1170336.7095924802
400740,2016-03-01 23:46:31,403093919,0x1806b99f,18,06b99f,164898540577033087399552264895286015147022701908103004160,0b1101011100110011111000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,7.022020257554882e+20,1170336.7095924802
400741,2016-03-01 23:49:47,403093919,0x1806b99f,18,06b99f,164898540577033087399552264895286015147022701908103004160,0b1101011100110011111000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,7.022020257554882e+20,1170336.7095924802
400742,2016-03-02 00:20:10,403093919,0x1806b99f,18,06b99f,164898540577033087399552264895286015147022701908103004160,0b1101011100110011111000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,7.022020257554882e+20,1170336.7095924802
400743,2016-03-02 00:22:27,403093919,0x1806b99f,18,06b99f,164898540577033087399552264895286015147022701908103004160,0b1101011100110011111000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,7.022020257554882e+20,1170336.7095924802
400744,2016-03-02 00:27:00,403093919,0x1806b99f,18,06b99f,164898540577033087399552264895286015147022701908103004160,0b1101011100110011111000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,7.022020257554882e+20,1170336.7095924802
400745,2016-03-02 00:28:56,403093919,0x1806b99f,18,06b99f,164898540577033087399552264895286015147022701908103004160,0b1101011100110011111000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,7.022020257554882e+20,1170336.7095924802
400746,2016-03-02 00:36:41,403093919,0x1806b99f,18,06b99f,164898540577033087399552264895286015147022701908103004160,0b1101011100110011111000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,7.022020257554882e+20,1170336.7095924802
400747,2016-03-02 00:42:36,403093919,0x1806b99f,18,06b99f,164898540577033087399552264895286015147022701908103004160,0b1101011100110011111000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,7.022020257554882e+20,1170336.7095924802
400748,2016-03-02 00:45:40,403093919,0x1806b99f,18,06b99f,164898540577033087399552264895286015147022701908103004160,0b1101011100110011111000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,7.022020257554882e+20,1170336.7095924802
400749,2016-03-02 00:49:29,403093919,0x1806b99f,18,06b99f,164898540577033087399552264895286015147022701908103004160,0b1101011100110011111000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,7.022020257554882e+20,1170336.7095924802
400750,2016-03-02 00:56:17,403093919,0x1806b99f,18,06b99f,164898540577033087399552264895286015147022701908103004160,0b1101011100110011111000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,7.022020257554882e+20,1170336.7095924802
400751,2016-03-02 00:59:12,403093919,0x1806b99f,18,06b99f,164898540577033087399552264895286015147022701908103004160,0b1101011100110011111000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,7.022020257554882e+20,1170336.7095924802
400752,2016-03-02 01:05:25,403093919,0x1806b99f,18,06b99f,164898540577033087399552264895286015147022701908103004160,0b1101011100110011111000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,7.022020257554882e+20,1170336.7095924802
400753,2016-03-02 01:12:08,403093919,0x1806b99f,18,06b99f,164898540577033087399552264895286015147022701908103004160,0b1101011100110011111000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,7.022020257554882e+20,1170336.7095924802
400754,2016-03-02 01:18:28,403093919,0x1806b99f,18,06b99f,164898540577033087399552264895286015147022701908103004160,0b1101011100110011111000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,7.022020257554882e+20,1170336.7095924802
400755,2016-03-02 01:26:05,403093919,0x1806b99f,18,06b99f,164898540577033087399552264895286015147022701908103004160,0b1101011100110011111000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,7.022020257554882e+20,1170336.7095924802
400756,2016-03-02 01:31:06,403093919,0x1806b99f,18,06b99f,164898540577033087399552264895286015147022701908103004160,0b1101011100110011111000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,7.022020257554882e+20,1170336.7095924802
400757,2016-03-02 01:38:36,403093919,0x1806b99f,18,06b99f,164898540577033087399552264895286015147022701908103004160,0b1101011100110011111000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,7.022020257554882e+20,1170336.7095924802
400758,2016-03-02 01:39:47,403093919,0x1806b99f,18,06b99f,164898540577033087399552264895286015147022701908103004160,0b1101011100110011111000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,7.022020257554882e+20,1170336.7095924802
400759,2016-03-02 01:43:05,403093919,0x1806b99f,18,06b99f,164898540577033087399552264895286015147022701908103004160,0b1101011100110011111000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,7.022020257554882e+20,1170336.7095924802
400760,2016-03-02 01:48:08,403093919,0x1806b99f,18,06b99f,164898540577033087399552264895286015147022701908103004160,0b1101011100110011111000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,7.022020257554882e+20,1170336.7095924802
